DIA,HORA,PRECIO,SOLAR,DEMANDA,ACCION_REAL,ACCION_IA,SOC_REAL,SOC_IA,DIFERENCIA
813,19,60.5872,0.0,1.3984,0.0,0.0108,0.2,0.1959,0.0041
813,20,52.1418,0.0,1.1406,0.0,0.0155,0.2,0.2168,0.0168
813,21,43.1772,0.0,1.3101,0.0,-0.0003,0.2,0.2066,0.0066
813,22,35.762,0.0,0.9753,0.3,0.1162,0.485,0.3203,0.1647
813,23,36.0117,0.0,1.0225,0.0685,0.2652,0.55,0.5425,0.0075
814,0,22.2784,0.0,1.1047,0.0,-0.0252,0.6462,0.6363,0.0099
814,1,20.8154,0.0,0.937,0.2671,0.0613,0.9,0.6961,0.2039
814,2,25.2893,0.0,1.3169,0.0,0.1292,0.9,0.811,0.089
814,3,24.0654,0.0,1.3996,0.0,0.0735,0.9,0.8819,0.0181
814,4,26.7772,0.0,1.1215,0.0,0.0217,0.9,0.8928,0.0072
814,5,27.452,0.0,1.1868,0.0,0.0057,0.9,0.9004,0.0004
814,6,45.5025,0.0,1.6467,0.0,0.0013,0.9,0.8993,0.0007
814,7,37.0375,0.9922,1.6681,0.0,0.0068,0.9,0.9073,0.0073
814,8,47.424,1.9167,1.8328,0.0,0.005,0.9,0.9036,0.0036
814,9,56.8197,2.7106,1.7553,0.0,-0.0028,0.9,0.8938,0.0062
814,10,67.6333,3.3199,1.9131,0.0,-0.0227,0.9,0.8814,0.0186
814,11,72.892,3.7028,1.9312,0.0,0.0229,0.9,0.8917,0.0083
814,12,73.9972,3.8334,2.0456,0.0,0.0298,0.9,0.9201,0.0201
814,13,80.1756,3.7028,1.7961,-0.165,-0.2662,0.7263,0.6193,0.107
814,14,84.5513,3.3199,1.9181,-0.5,-0.317,0.2,0.2808,0.0808
814,15,78.5498,2.7106,1.6652,0.0,-0.0698,0.2,0.2115,0.0115
814,16,69.7687,1.9167,1.6727,0.0,0.0094,0.2,0.2291,0.0291
814,17,69.1775,0.9922,1.6148,0.0,-0.0035,0.2,0.2089,0.0089
814,18,59.775,0.0,1.5761,0.0,-0.0199,0.2,0.2067,0.0067
814,19,50.0175,0.0,1.4591,0.0,0.0024,0.2,0.2071,0.0071
814,20,47.9452,0.0,1.3641,0.0,-0.0053,0.2,0.2066,0.0066
814,21,36.5038,0.0,0.924,-0.0,0.0447,0.2,0.2375,0.0375
814,22,31.804,0.0,1.2566,0.1697,0.1659,0.3612,0.3878,0.0266
814,23,28.9711,0.0,0.9203,0.3,0.2836,0.6462,0.6545,0.0083
815,0,30.1236,0.0,0.7172,-0.24,-0.0836,0.2,0.3316,0.1316
815,1,27.4436,0.0,1.0033,0.0,0.0613,0.2,0.4085,0.2085
815,2,24.3463,0.0,0.9406,0.0,0.1723,0.2,0.5515,0.3515
815,3,17.1619,0.0,0.9008,0.3,0.1869,0.485,0.7327,0.2477
815,4,19.5675,0.0,1.1267,0.3,0.1031,0.77,0.8235,0.0535
815,5,21.7975,0.0,1.2909,0.1368,0.0609,0.9,0.8913,0.0087
815,6,30.2386,0.0,1.4176,0.0,-0.0042,0.9,0.9098,0.0098
815,7,30.1443,1.2427,1.8383,0.0,-0.0118,0.9,0.8982,0.0018
815,8,36.796,2.4007,1.6607,0.0,-0.0214,0.9,0.9047,0.0047
815,9,42.3313,3.3951,2.0704,0.0,-0.003,0.9,0.9026,0.0026
815,10,50.6108,4.1581,1.8203,0.0,-0.0268,0.9,0.8677,0.0323
815,11,56.3879,4.6378,2.0553,0.0,-0.0071,0.9,0.9,0.0
815,12,65.7161,4.8014,1.8499,0.0,0.0285,0.9,0.9001,0.0001
815,13,80.378,4.6378,2.2403,0.0,-0.1628,0.9,0.7463,0.1537
815,14,80.6069,4.1581,2.1168,-0.165,-0.2962,0.7263,0.4495,0.2768
815,15,84.8947,3.3951,1.9659,-0.5,-0.103,0.2,0.3297,0.1297
815,16,75.897,2.4007,2.0466,0.0,-0.0561,0.2,0.2425,0.0425
815,17,69.7951,1.2427,1.7599,0.0,-0.039,0.2,0.2161,0.0161
815,18,74.86,0.0,1.5658,0.0,0.0039,0.2,0.1954,0.0046
815,19,75.4094,0.0,1.1673,0.0,-0.0051,0.2,0.204,0.004
815,20,59.2279,0.0,0.8966,0.0,0.0222,0.2,0.1929,0.0071
815,21,53.9895,0.0,0.9523,0.0,-0.0053,0.2,0.1909,0.0091
815,22,39.473,0.0,0.814,0.0,0.0415,0.2,0.244,0.044
815,23,38.3225,0.0,0.897,0.266,0.1968,0.4527,0.4372,0.0155
816,0,18.1907,0.0,0.7119,0.1997,0.0919,0.9,0.7852,0.1148
816,1,21.6915,0.0,1.1446,0.0,0.0683,0.9,0.8624,0.0376
816,2,25.201,0.0,0.9932,0.0,0.0345,0.9,0.8859,0.0141
816,3,27.542,0.0,1.2039,0.0,0.0145,0.9,0.8645,0.0355
816,4,41.1216,0.0,1.7015,0.0,-0.0004,0.9,0.8809,0.0191
816,5,43.8467,0.0,1.6084,-0.0,-0.0068,0.9,0.8971,0.0029
816,6,52.2394,0.0,1.4808,0.0,0.0067,0.9,0.8718,0.0282
816,7,69.1597,1.8574,1.8427,0.0,0.0027,0.9,0.8732,0.0268
816,8,73.2757,3.5883,1.4617,-0.0082,-0.014,0.8913,0.866,0.0253
816,9,72.3615,5.0746,1.9291,0.0,-0.0446,0.8913,0.8283,0.063
816,10,78.9099,6.2151,2.0121,-0.5,-0.1224,0.365,0.7104,0.3454
816,11,75.6539,6.9321,2.0888,-0.1568,-0.1896,0.2,0.513,0.313
816,12,71.6037,7.1766,1.9237,0.2529,-0.062,0.4402,0.4244,0.0158
816,13,81.2624,6.9321,2.0403,-0.1082,-0.1561,0.3263,0.3061,0.0202
816,14,70.9387,6.2151,2.0614,0.0,-0.0735,0.3263,0.2319,0.0944
816,15,72.3417,5.0746,1.5051,-0.12,-0.005,0.2,0.2107,0.0107
816,16,72.2229,3.5883,1.7026,0.0,-0.0084,0.2,0.2111,0.0111
816,17,48.7466,1.8574,1.4939,0.0,-0.0128,0.2,0.2183,0.0183
816,18,39.3271,0.0,1.5993,0.0,-0.023,0.2,0.202,0.002
816,19,37.0689,0.0,1.5773,0.0,-0.0098,0.2,0.1941,0.0059
816,20,36.913,0.0,1.1582,0.0,0.0217,0.2,0.2021,0.0021
816,21,32.7161,0.0,0.9831,0.0,0.058,0.2,0.2691,0.0691
816,22,26.5108,0.0,1.0846,0.2371,0.1983,0.4253,0.4547,0.0294
816,23,21.8099,0.0,0.8441,0.3,0.2793,0.7103,0.7327,0.0224
817,0,33.3242,0.0,0.9281,-0.4384,-0.4273,0.33,0.3094,0.0206
817,1,26.8345,0.0,1.0953,0.0,-0.0674,0.33,0.2779,0.0521
817,2,25.9028,0.0,0.9262,0.0,0.0506,0.33,0.3044,0.0256
817,3,22.0638,0.0,1.1283,0.3,0.2058,0.615,0.5406,0.0744
817,4,20.659,0.0,1.278,0.3,0.2495,0.9,0.7397,0.1603
817,5,27.8147,0.0,1.312,0.0,0.1016,0.9,0.8298,0.0702
817,6,25.5582,0.0,1.3733,-0.0,0.0424,0.9,0.9125,0.0125
817,7,27.7592,1.8516,1.5319,-0.0,-0.0038,0.9,0.8996,0.0004
817,8,34.6027,3.577,1.5433,0.0,-0.0209,0.9,0.9069,0.0069
817,9,40.0481,5.0587,1.8952,0.0,-0.0284,0.9,0.8766,0.0234
817,10,46.8224,6.1956,2.0582,-0.0028,-0.0139,0.8971,0.8438,0.0533
817,11,53.0701,6.9103,1.9072,0.0031,0.0151,0.9,0.8719,0.0281
817,12,70.307,7.1541,2.4106,-0.0371,0.0449,0.8609,0.9301,0.0692
817,13,68.9647,6.9103,1.8692,0.0411,-0.0118,0.9,0.908,0.008
817,14,77.6813,6.1956,1.8218,0.0,-0.1213,0.9,0.7837,0.1163
817,15,77.9975,5.0587,1.969,0.0,-0.2419,0.9,0.5566,0.3434
817,16,79.8697,3.577,1.8431,-0.165,-0.1962,0.7263,0.3183,0.408
817,17,83.3479,1.8516,1.7299,-0.5,-0.0943,0.2,0.2035,0.0035
817,18,76.2273,0.0,1.6607,0.0,0.0011,0.2,0.2037,0.0037
817,19,66.8788,0.0,1.2308,-0.0,0.0144,0.2,0.2029,0.0029
817,20,61.9601,0.0,1.3059,0.0,-0.0052,0.2,0.1887,0.0113
817,21,60.3345,0.0,0.9366,0.0226,0.0025,0.2215,0.1968,0.0247
817,22,51.0358,0.0,1.2268,0.3,0.2706,0.5065,0.4666,0.0399
817,23,45.0622,0.0,1.1664,0.3,0.2921,0.7915,0.7583,0.0332
818,0,32.4557,0.0,1.064,-0.5,-0.1678,0.2629,0.6207,0.3578
818,1,23.4546,0.0,0.9833,0.0706,0.0291,0.33,0.6383,0.3083
818,2,24.9522,0.0,0.8917,0.0,0.0952,0.33,0.7232,0.3932
818,3,20.6802,0.0,1.3723,0.3,0.1125,0.615,0.8462,0.2312
818,4,26.7503,0.0,1.0201,0.0,0.0431,0.615,0.8967,0.2817
818,5,23.1529,0.0,1.0351,0.3,0.0069,0.9,0.9108,0.0108
818,6,28.0122,0.0,1.6312,0.0,-0.0004,0.9,0.9096,0.0096
818,7,37.3409,1.0197,1.4105,0.0,-0.0061,0.9,0.9073,0.0073
818,8,37.8876,1.97,1.9379,0.0,-0.0125,0.9,0.8989,0.0011
818,9,49.7763,2.786,1.9101,0.0,0.0053,0.9,0.9107,0.0107
818,10,58.2567,3.4121,1.9755,0.0,0.0049,0.9,0.9012,0.0012
818,11,60.2753,3.8058,1.8976,0.0,-0.0064,0.9,0.8927,0.0073
818,12,72.1134,3.94,1.8762,0.0,-0.0002,0.9,0.893,0.007
818,13,78.3134,3.8058,1.9265,0.0,-0.076,0.9,0.8148,0.0852
818,14,82.5018,3.4121,1.8014,-0.165,-0.2235,0.7263,0.5688,0.1575
818,15,73.9994,2.786,2.0347,0.0,-0.2646,0.7263,0.3126,0.4137
818,16,82.8352,1.97,1.6386,-0.5,-0.08,0.2,0.2156,0.0156
818,17,67.3057,1.0197,1.7054,-0.0,-0.0118,0.2,0.2074,0.0074
818,18,67.0688,0.0,1.6508,-0.0,0.0062,0.2,0.1973,0.0027
818,19,72.5363,0.0,1.2384,0.0,0.0068,0.2,0.2039,0.0039
818,20,57.68,0.0,1.3065,0.0,-0.0047,0.2,0.1896,0.0104
818,21,45.0962,0.0,1.0124,0.0202,0.016,0.2192,0.2169,0.0023
818,22,36.0901,0.0,1.041,0.3,0.263,0.5042,0.4746,0.0296
818,23,29.3131,0.0,0.9482,0.3,0.3173,0.7892,0.7883,0.0009
819,0,27.5828,0.0,1.1541,-0.4042,-0.2226,0.2,0.3911,0.1911
819,1,25.7944,0.0,1.0701,0.0,-0.0031,0.2,0.4089,0.2089
819,2,16.798,0.0,0.946,0.3,0.1354,0.485,0.525,0.04
819,3,23.7943,0.0,1.1338,0.0,0.208,0.485,0.7206,0.2356
819,4,16.2134,0.0,1.7706,0.3,0.1097,0.77,0.8216,0.0516
819,5,17.941,0.0,1.3266,0.1368,0.0464,0.9,0.877,0.023
819,6,26.3093,0.0,1.5845,0.0,0.0112,0.9,0.8933,0.0067
819,7,31.6834,1.5483,1.7546,0.0,-0.0051,0.9,0.8824,0.0176
819,8,41.5972,2.9911,1.7788,0.0,-0.015,0.9,0.883,0.017
819,9,48.1854,4.23,1.7933,0.0,0.0058,0.9,0.8851,0.0149
819,10,49.1546,5.1807,1.8238,0.0,0.0088,0.9,0.8868,0.0132
819,11,67.0422,5.7783,1.9568,0.0,-0.0112,0.9,0.881,0.019
819,12,68.5261,5.9822,1.9786,0.0,0.0146,0.9,0.8978,0.0022
819,13,75.8026,5.7783,2.1742,0.0,0.0447,0.9,0.9461,0.0461
819,14,87.1541,5.1807,2.173,-0.5,-0.2598,0.3737,0.6642,0.2905
819,15,85.0683,4.23,2.1252,-0.165,-0.317,0.2,0.3627,0.1627
819,16,80.3026,2.9911,1.6974,0.0,-0.1035,0.2,0.2192,0.0192
819,17,71.4984,1.5483,1.7868,0.0,-0.0262,0.2,0.2001,0.0001
819,18,67.2561,0.0,1.5419,0.0,0.0007,0.2,0.1978,0.0022
819,19,71.4748,0.0,1.2088,0.0,0.0147,0.2,0.1946,0.0054
819,20,58.2178,0.0,1.0274,-0.0,-0.0035,0.2,0.1879,0.0121
819,21,51.4802,0.0,1.098,-0.0,0.0203,0.2,0.2138,0.0138
819,22,39.7541,0.0,1.0457,0.1478,0.1506,0.3404,0.3608,0.0204
819,23,38.6874,0.0,0.8829,0.3,0.2721,0.6254,0.6272,0.0018
820,0,19.3155,0.0,0.9748,0.2898,0.0969,0.9,0.7511,0.1489
820,1,26.7022,0.0,1.0126,0.0,0.0926,0.9,0.838,0.062
820,2,24.8049,0.0,1.219,0.0,0.0856,0.9,0.8941,0.0059
820,3,19.6084,0.0,1.3922,0.0,-0.0044,0.9,0.9122,0.0122
820,4,25.2231,0.0,1.0613,0.0,0.0294,0.9,0.8964,0.0036
820,5,41.7384,0.0,1.7486,0.0,-0.0023,0.9,0.8839,0.0161
820,6,47.4391,0.0,1.3027,0.0,-0.0122,0.9,0.8957,0.0043
820,7,52.1428,1.7813,1.5601,-0.0,-0.0051,0.9,0.8983,0.0017
820,8,65.0318,3.4411,1.7611,-0.0,-0.0148,0.9,0.881,0.019
820,9,78.5486,4.8665,1.8784,-0.165,-0.0421,0.7263,0.8371,0.1108
820,10,75.2393,5.9602,2.2276,0.0,-0.2606,0.7263,0.5812,0.1451
820,11,76.718,6.6477,2.1347,0.0,-0.2597,0.7263,0.3004,0.4259
820,12,77.134,6.8823,2.0619,0.0,0.1474,0.7263,0.4041,0.3222
820,13,74.6813,6.6477,2.1383,0.0,-0.0993,0.7263,0.3611,0.3652
820,14,80.1564,5.9602,1.9849,-0.5,-0.148,0.2,0.2303,0.0303
820,15,70.8363,4.8665,1.7522,0.0,0.0039,0.2,0.2171,0.0171
820,16,66.1024,3.4411,1.8228,0.0,0.02,0.2,0.2273,0.0273
820,17,57.9904,1.7813,1.6395,0.0,-0.0295,0.2,0.2083,0.0083
820,18,58.3611,0.0,1.3736,0.0,-0.0153,0.2,0.2071,0.0071
820,19,38.4491,0.0,1.56,0.0,-0.0219,0.2,0.2054,0.0054
820,20,39.4574,0.0,1.2418,0.0,0.0095,0.2,0.1992,0.0008
820,21,33.6869,0.0,0.9784,-0.0,-0.0101,0.2,0.1841,0.0159
820,22,22.0935,0.0,0.9226,0.3,0.3019,0.485,0.4424,0.0426
820,23,24.0107,0.0,1.0973,0.1471,0.1976,0.6247,0.6586,0.0339
821,0,22.8751,0.0,1.0542,0.0,0.1152,0.7534,0.8512,0.0978
821,1,20.5979,0.0,1.0198,0.1543,0.0081,0.9,0.8848,0.0152
821,2,28.9026,0.0,0.9385,0.0,0.0223,0.9,0.8976,0.0024
821,3,33.3655,0.0,1.2004,0.0,0.0186,0.9,0.874,0.026
821,4,41.1047,0.0,1.238,0.0,0.0393,0.9,0.8756,0.0244
821,5,49.189,0.0,1.5199,0.0,-0.0045,0.9,0.8842,0.0158
821,6,54.7728,0.0,1.5603,0.0,-0.0091,0.9,0.8916,0.0084
821,7,67.6904,1.6537,1.5575,0.0,-0.0118,0.9,0.8896,0.0104
821,8,66.9179,3.1948,1.8833,0.0,-0.0219,0.9,0.8879,0.0121
821,9,70.6024,4.5181,1.897,0.0,-0.077,0.9,0.7793,0.1207
821,10,75.7407,5.5335,1.855,0.0,-0.1039,0.9,0.6697,0.2303
821,11,83.5314,6.1718,2.125,-0.5,-0.2764,0.3737,0.3686,0.0051
821,12,80.4265,6.3895,2.1301,-0.165,-0.1737,0.2,0.1925,0.0075
821,13,69.0278,6.1718,1.8474,0.0,0.0195,0.2,0.1976,0.0024
821,14,73.858,5.5335,1.8239,0.0,-0.0065,0.2,0.1993,0.0007
821,15,65.12,4.5181,1.8722,-0.0,-0.0058,0.2,0.2078,0.0078
821,16,56.4459,3.1948,1.6969,-0.0,0.0315,0.2,0.216,0.016
821,17,49.3959,1.6537,1.581,0.0,-0.0273,0.2,0.2122,0.0122
821,18,37.2529,0.0,1.3808,0.0,-0.0061,0.2,0.1829,0.0171
821,19,36.0092,0.0,1.3964,0.0,-0.01,0.2,0.1897,0.0103
821,20,23.9754,0.0,1.2833,0.0,0.0271,0.2,0.219,0.019
821,21,22.8031,0.0,0.9317,0.2825,0.1895,0.4684,0.3608,0.1076
821,22,19.7237,0.0,1.009,0.3,0.2286,0.7534,0.5641,0.1893
821,23,23.0818,0.0,0.9326,0.0,0.1805,0.7534,0.7614,0.008
822,0,22.9281,0.0,1.1793,0.3,0.2973,0.5932,0.6238,0.0306
822,1,19.9457,0.0,0.9928,0.3,0.2302,0.8782,0.8369,0.0413
822,2,26.9071,0.0,0.9358,0.0,0.0531,0.8782,0.9131,0.0349
822,3,23.8239,0.0,1.0014,0.023,0.0198,0.9,0.9022,0.0022
822,4,41.5878,0.0,1.261,0.0,-0.0109,0.9,0.9121,0.0121
822,5,40.8509,0.0,1.2495,0.0,-0.011,0.9,0.936,0.036
822,6,46.0451,0.0,1.2851,0.0,-0.0092,0.9,0.8971,0.0029
822,7,56.3856,0.9763,1.4496,0.0,0.0084,0.9,0.9081,0.0081
822,8,72.0108,1.8861,1.9263,0.0,0.0037,0.9,0.9097,0.0097
822,9,74.7432,2.6674,1.8322,0.0,-0.0133,0.9,0.9313,0.0313
822,10,83.83,3.2669,1.9417,-0.165,-0.0016,0.7263,0.9227,0.1964
822,11,80.52,3.6437,1.838,0.0,-0.167,0.7263,0.7392,0.0129
822,12,85.3937,3.7722,1.9128,-0.5,-0.4257,0.2,0.3017,0.1017
822,13,77.1406,3.6437,1.8909,0.0,-0.1087,0.2,0.1855,0.0145
822,14,70.0049,3.2669,1.8915,-0.0,0.0505,0.2,0.2374,0.0374
822,15,71.6383,2.6674,1.6048,0.0,-0.0258,0.2,0.203,0.003
822,16,64.0383,1.8861,1.9135,0.0,-0.0375,0.2,0.1754,0.0246
822,17,58.3715,0.9763,1.6269,-0.0,0.0213,0.2,0.1986,0.0014
822,18,51.8947,0.0,1.5303,0.0,-0.0127,0.2,0.1986,0.0014
822,19,42.4679,0.0,1.5077,-0.0,0.021,0.2,0.1887,0.0113
822,20,33.3951,0.0,1.3757,0.0,0.0011,0.2,0.2039,0.0039
822,21,27.6006,0.0,1.0602,0.0,-0.0047,0.2,0.2296,0.0296
822,22,25.2582,0.0,1.1577,-0.0,-0.0565,0.2,0.18,0.02
822,23,14.8307,0.0,1.1062,0.1139,0.1867,0.3082,0.3513,0.0431
823,0,21.5449,0.0,1.2695,0.3,0.1935,0.71,0.578,0.132
823,1,26.5983,0.0,1.0267,0.2,0.1826,0.9,0.808,0.092
823,2,29.5088,0.0,0.8443,0.0,0.064,0.9,0.8189,0.0811
823,3,34.7914,0.0,1.1123,0.0,0.0865,0.9,0.8216,0.0784
823,4,44.1491,0.0,1.2564,0.0,0.0519,0.9,0.8668,0.0332
823,5,46.3794,0.0,1.3128,-0.0,-0.0092,0.9,0.9129,0.0129
823,6,54.3273,0.0,1.4995,0.0,0.0102,0.9,0.8818,0.0182
823,7,64.9253,1.7893,1.6853,0.0,0.0069,0.9,0.8521,0.0479
823,8,67.6931,3.4566,1.446,0.0,-0.0156,0.9,0.8533,0.0467
823,9,75.8374,4.8884,1.7529,-0.5,-0.0684,0.3737,0.8414,0.4677
823,10,75.5451,5.987,2.1223,-0.165,-0.0956,0.2,0.7466,0.5466
823,11,70.6486,6.6776,2.2248,0.0,-0.2588,0.2,0.4598,0.2598
823,12,82.1105,6.9132,1.8085,0.1047,-0.1578,0.2994,0.2957,0.0037
823,13,71.4515,6.6776,1.7918,-0.0945,-0.0756,0.2,0.2557,0.0557
823,14,70.8929,5.987,2.0475,0.0,-0.0087,0.2,0.2538,0.0538
823,15,71.3981,4.8884,2.1576,0.0,-0.0417,0.2,0.1914,0.0086
823,16,64.6391,3.4566,1.783,0.0,0.0036,0.2,0.1888,0.0112
823,17,58.4363,1.7893,1.6457,-0.0,0.0215,0.2,0.2147,0.0147
823,18,37.8249,0.0,1.3937,0.0,-0.0127,0.2,0.2143,0.0143
823,19,39.5355,0.0,1.5225,0.0,0.0312,0.2,0.1611,0.0389
823,20,30.5623,0.0,1.2046,0.0,0.0078,0.2,0.1929,0.0071
823,21,30.0419,0.0,1.3819,0.0,-0.0062,0.2,0.1979,0.0021
823,22,28.1199,0.0,1.1211,0.0,-0.0085,0.2,0.211,0.011
823,23,14.9978,0.0,1.0559,0.2368,0.2495,0.425,0.4602,0.0352
824,0,24.0572,0.0,0.94,0.0,-0.0552,0.4698,0.3829,0.0869
824,1,22.1214,0.0,0.9897,0.0,0.0508,0.4698,0.4471,0.0227
824,2,24.7521,0.0,1.2065,0.0,0.2016,0.4698,0.6411,0.1713
824,3,23.4791,0.0,1.1396,0.0,0.1897,0.4698,0.8071,0.3373
824,4,20.2039,0.0,1.4474,0.1529,0.0691,0.615,0.8658,0.2508
824,5,17.5093,0.0,1.2931,0.3,0.0345,0.9,0.9141,0.0141
824,6,28.416,0.0,1.6112,0.0,-0.0021,0.9,0.9128,0.0128
824,7,38.6414,0.9965,1.563,0.0,0.0004,0.9,0.9249,0.0249
824,8,46.4809,1.9251,1.4744,0.0,0.0005,0.9,0.9113,0.0113
824,9,60.7168,2.7225,1.7003,0.0,-0.0186,0.9,0.9011,0.0011
824,10,66.7069,3.3344,1.9516,0.0,-0.004,0.9,0.8987,0.0013
824,11,71.0124,3.719,2.2712,0.0,0.0259,0.9,0.9174,0.0174
824,12,70.8733,3.8502,1.9311,0.0,0.022,0.9,0.9292,0.0292
824,13,78.6342,3.719,1.9576,0.0,-0.026,0.9,0.8878,0.0122
824,14,81.7215,3.3344,2.0065,-0.165,-0.3475,0.7263,0.5271,0.1992
824,15,85.0798,2.7225,1.7636,-0.5,-0.2501,0.2,0.2903,0.0903
824,16,73.9604,1.9251,1.6774,0.0,-0.0499,0.2,0.21,0.01
824,17,77.6871,0.9965,1.6402,0.0,-0.0091,0.2,0.2109,0.0109
824,18,71.067,0.0,1.4345,0.0,-0.0169,0.2,0.2056,0.0056
824,19,59.9376,0.0,1.1031,-0.0,0.0092,0.2,0.2007,0.0007
824,20,59.6605,0.0,1.1525,0.0,0.0021,0.2,0.1968,0.0032
824,21,39.029,0.0,1.2387,0.0,0.0241,0.2,0.2267,0.0267
824,22,47.7075,0.0,1.1639,0.0,0.0299,0.2,0.2493,0.0493
824,23,37.4302,0.0,1.2175,0.284,0.2072,0.4698,0.4517,0.0181
825,0,17.1389,0.0,1.0768,0.3,0.235,0.6694,0.6055,0.0639
825,1,19.0288,0.0,0.8568,0.2427,0.2019,0.9,0.7938,0.1062
825,2,24.8586,0.0,1.1267,0.0,0.087,0.9,0.8766,0.0234
825,3,28.2786,0.0,1.1889,0.0,0.0073,0.9,0.9219,0.0219
825,4,36.6887,0.0,1.2292,0.0,-0.0001,0.9,0.922,0.022
825,5,41.3728,0.0,1.5514,0.0,-0.0001,0.9,0.8903,0.0097
825,6,55.8241,0.0,1.7385,0.0,-0.0112,0.9,0.9156,0.0156
825,7,56.536,1.2809,1.3134,0.0,-0.0078,0.9,0.9192,0.0192
825,8,63.276,2.4745,1.5269,0.0,-0.007,0.9,0.9207,0.0207
825,9,75.1085,3.4995,1.9413,0.0,-0.0353,0.9,0.8696,0.0304
825,10,80.1088,4.286,2.187,0.0,0.0241,0.9,0.8726,0.0274
825,11,78.6562,4.7804,1.7787,0.0,-0.0386,0.9,0.8541,0.0459
825,12,83.3554,4.949,2.0632,-0.5,-0.3875,0.3737,0.4647,0.091
825,13,81.3532,4.7804,1.7211,0.0,-0.1934,0.3737,0.2463,0.1274
825,14,82.1297,4.286,1.6551,-0.165,-0.0294,0.2,0.2203,0.0203
825,15,72.1601,3.4995,2.1638,0.0,-0.0234,0.2,0.2237,0.0237
825,16,69.442,2.4745,1.8083,0.0,-0.0015,0.2,0.1985,0.0015
825,17,55.3862,1.2809,1.3988,0.0,-0.0086,0.2,0.1891,0.0109
825,18,52.912,0.0,1.4676,0.0,0.0116,0.2,0.1937,0.0063
825,19,45.3548,0.0,1.2535,0.0,0.0098,0.2,0.2121,0.0121
825,20,32.1633,0.0,1.1859,0.0,-0.0026,0.2,0.1973,0.0027
825,21,24.2182,0.0,1.0994,-0.0,0.0333,0.2,0.2387,0.0387
825,22,20.7297,0.0,1.0987,0.1941,0.0694,0.3844,0.2871,0.0973
825,23,22.1038,0.0,1.0844,0.0,0.0785,0.3844,0.3803,0.0041
826,0,20.1654,0.0,1.1579,0.3,0.2344,0.7899,0.7436,0.0463
826,1,24.2209,0.0,0.6979,0.1159,0.1432,0.9,0.8617,0.0383
826,2,34.6018,0.0,1.0924,0.0,0.0361,0.9,0.9074,0.0074
826,3,37.3557,0.0,1.0193,0.0,-0.0219,0.9,0.9101,0.0101
826,4,44.9843,0.0,1.5475,0.0,-0.0163,0.9,0.9126,0.0126
826,5,55.8616,0.0,1.374,0.0,0.0019,0.9,0.8963,0.0037
826,6,63.0119,0.0,1.1815,0.0,0.0033,0.9,0.8999,0.0001
826,7,67.685,1.3221,1.7114,0.0,0.0015,0.9,0.906,0.006
826,8,78.9169,2.5541,1.5861,0.0,-0.0106,0.9,0.8885,0.0115
826,9,80.2452,3.612,2.0013,-0.165,-0.0789,0.7263,0.8134,0.0871
826,10,87.9776,4.4238,2.0257,-0.5,-0.3392,0.2,0.4619,0.2619
826,11,78.5093,4.9341,2.2039,0.0,-0.213,0.2,0.2379,0.0379
826,12,79.911,5.1082,2.0281,0.0,-0.0063,0.2,0.2105,0.0105
826,13,78.6615,4.9341,2.1058,0.0,0.0072,0.2,0.2187,0.0187
826,14,63.4434,4.4238,1.9394,0.0,-0.0146,0.2,0.1995,0.0005
826,15,58.6069,3.612,1.7651,0.0,0.001,0.2,0.194,0.006
826,16,57.2872,2.5541,1.9099,0.0,-0.0098,0.2,0.189,0.011
826,17,47.2542,1.3221,1.4448,-0.0,0.0057,0.2,0.191,0.009
826,18,37.0189,0.0,1.4946,0.0,0.0167,0.2,0.2022,0.0022
826,19,25.0118,0.0,1.2853,0.0,0.0082,0.2,0.2228,0.0228
826,20,20.1006,0.0,1.3763,0.0,0.0224,0.2,0.2281,0.0281
826,21,19.9176,0.0,1.0044,0.0,0.0273,0.2,0.2645,0.0645
826,22,16.8835,0.0,1.0057,0.3,0.1519,0.485,0.4021,0.0829
826,23,17.3794,0.0,1.0236,0.0209,0.1333,0.5049,0.5113,0.0064
827,0,18.6666,0.0,0.9955,0.0,0.0523,0.7045,0.7936,0.0891
827,1,16.9301,0.0,0.8398,0.2058,0.0733,0.9,0.8647,0.0353
827,2,22.3298,0.0,1.2809,0.0,0.0443,0.9,0.8972,0.0028
827,3,33.4704,0.0,1.0071,0.0,0.0138,0.9,0.9187,0.0187
827,4,38.7424,0.0,1.1892,0.0,0.0007,0.9,0.9242,0.0242
827,5,46.3781,0.0,1.37,0.0,-0.0028,0.9,0.9141,0.0141
827,6,60.9821,0.0,1.5806,0.0,0.001,0.9,0.9139,0.0139
827,7,54.8858,1.7513,1.5862,-0.0,0.0094,0.9,0.9182,0.0182
827,8,77.6152,3.3832,1.9655,0.0,-0.0075,0.9,0.9145,0.0145
827,9,78.5758,4.7846,1.8619,0.0,-0.022,0.9,0.8926,0.0074
827,10,76.4522,5.8599,2.1829,0.0,0.0159,0.9,0.8883,0.0117
827,11,81.3215,6.5359,1.845,-0.165,-0.05,0.7263,0.848,0.1217
827,12,76.9984,6.7665,2.0792,0.0,-0.2075,0.7263,0.6331,0.0932
827,13,78.954,6.5359,1.8721,0.0,-0.2644,0.7263,0.3564,0.3699
827,14,82.3376,5.8599,1.9096,-0.5,-0.1157,0.2,0.2265,0.0265
